Chemical;Sensor;JB;p-value;skew;kurtosis
пупс_32;S5;9.17260502679654;0.0101904679187;-0.5775594873540113;2.30353763274245
пупс_32;S6;9.179723387460065;0.0101542626745;-0.5712012062435395;2.2818855878569795
пупс_32;S7;7.9235416547562885;0.0190293866786;0.003102471304085928;1.7463760266440442
пупс_32;S8;8.460416749413032;0.0145493585142;-0.10053374852016535;1.720284777147604
резини_большая_коробка_6;S1;4.717239335388286;0.0945506444723;-0.4061507626609666;3.5251828340937648
резини_большая_коробка_6;S2;7.265638684126322;0.0264415315003;-0.4615263528754755;2.2324766328690306
резини_большая_коробка_6;S3;5.85420427866264;0.053551999742;-0.2894267127081123;2.0911033079013337
резини_большая_коробка_6;S4;18.902444787272366;7.85934344148e-05;-0.961226947268761;2.7688803979758503
резини_большая_коробка_6;S5;16.48503483209637;0.000263220778477;-0.8419298863445254;2.3409285009341994
резини_большая_коробка_6;S6;16.886796793166017;0.000215317172369;-0.8705726584998961;2.436209007780591
резини_большая_коробка_6;S7;2.506389357241962;0.285590966585;-0.04691179303710198;2.301192291242756
